Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C,İl,Enlem,Boylam,datetime
17891,Gölhi̇sar,2008,5,15.0,Burdur,37.1427,29.526,2008-05-01
17891,Gölhi̇sar,2008,6,21.4,Burdur,37.1427,29.526,2008-06-01
17891,Gölhi̇sar,2008,7,23.6,Burdur,37.1427,29.526,2008-07-01
17891,Gölhi̇sar,2008,8,24.2,Burdur,37.1427,29.526,2008-08-01
17891,Gölhi̇sar,2008,9,18.5,Burdur,37.1427,29.526,2008-09-01
17891,Gölhi̇sar,2008,10,11.6,Burdur,37.1427,29.526,2008-10-01
17891,Gölhi̇sar,2008,11,8.3,Burdur,37.1427,29.526,2008-11-01
17891,Gölhi̇sar,2008,12,3.5,Burdur,37.1427,29.526,2008-12-01
17891,Gölhi̇sar,2009,1,1.6,Burdur,37.1427,29.526,2009-01-01
17891,Gölhi̇sar,2009,2,3.2,Burdur,37.1427,29.526,2009-02-01
17891,Gölhi̇sar,2009,3,5.6,Burdur,37.1427,29.526,2009-03-01
17891,Gölhi̇sar,2009,4,10.9,Burdur,37.1427,29.526,2009-04-01
17891,Gölhi̇sar,2009,5,14.7,Burdur,37.1427,29.526,2009-05-01
17891,Gölhi̇sar,2009,6,19.9,Burdur,37.1427,29.526,2009-06-01
17891,Gölhi̇sar,2009,7,22.6,Burdur,37.1427,29.526,2009-07-01
17891,Gölhi̇sar,2009,8,21.3,Burdur,37.1427,29.526,2009-08-01
17891,Gölhi̇sar,2009,9,17.0,Burdur,37.1427,29.526,2009-09-01
17891,Gölhi̇sar,2009,10,13.6,Burdur,37.1427,29.526,2009-10-01
17891,Gölhi̇sar,2009,11,6.3,Burdur,37.1427,29.526,2009-11-01
17891,Gölhi̇sar,2009,12,5.4,Burdur,37.1427,29.526,2009-12-01
17891,Gölhi̇sar,2010,1,4.0,Burdur,37.1427,29.526,2010-01-01
17891,Gölhi̇sar,2010,2,8.2,Burdur,37.1427,29.526,2010-02-01
17891,Gölhi̇sar,2010,3,8.7,Burdur,37.1427,29.526,2010-03-01
17891,Gölhi̇sar,2010,4,11.4,Burdur,37.1427,29.526,2010-04-01
17891,Gölhi̇sar,2010,5,15.9,Burdur,37.1427,29.526,2010-05-01
17891,Gölhi̇sar,2010,6,18.8,Burdur,37.1427,29.526,2010-06-01
17891,Gölhi̇sar,2010,7,23.3,Burdur,37.1427,29.526,2010-07-01
17891,Gölhi̇sar,2010,8,24.7,Burdur,37.1427,29.526,2010-08-01
17891,Gölhi̇sar,2010,9,19.1,Burdur,37.1427,29.526,2010-09-01
17891,Gölhi̇sar,2010,10,12.3,Burdur,37.1427,29.526,2010-10-01
17891,Gölhi̇sar,2010,11,9.7,Burdur,37.1427,29.526,2010-11-01
17891,Gölhi̇sar,2010,12,5.6,Burdur,37.1427,29.526,2010-12-01
17891,Gölhi̇sar,2011,1,2.2,Burdur,37.1427,29.526,2011-01-01
17891,Gölhi̇sar,2011,2,3.5,Burdur,37.1427,29.526,2011-02-01
17891,Gölhi̇sar,2011,3,6.3,Burdur,37.1427,29.526,2011-03-01
17891,Gölhi̇sar,2011,4,9.7,Burdur,37.1427,29.526,2011-04-01
17891,Gölhi̇sar,2011,5,13.2,Burdur,37.1427,29.526,2011-05-01
17891,Gölhi̇sar,2011,6,18.2,Burdur,37.1427,29.526,2011-06-01
17891,Gölhi̇sar,2011,7,23.0,Burdur,37.1427,29.526,2011-07-01
17891,Gölhi̇sar,2011,8,22.0,Burdur,37.1427,29.526,2011-08-01
17891,Gölhi̇sar,2011,9,18.1,Burdur,37.1427,29.526,2011-09-01
17891,Gölhi̇sar,2011,10,10.6,Burdur,37.1427,29.526,2011-10-01
17891,Gölhi̇sar,2011,11,3.7,Burdur,37.1427,29.526,2011-11-01
17891,Gölhi̇sar,2011,12,2.4,Burdur,37.1427,29.526,2011-12-01
17891,Gölhi̇sar,2012,1,-0.1,Burdur,37.1427,29.526,2012-01-01
17891,Gölhi̇sar,2012,2,1.1,Burdur,37.1427,29.526,2012-02-01
17891,Gölhi̇sar,2012,3,4.9,Burdur,37.1427,29.526,2012-03-01
17891,Gölhi̇sar,2012,4,11.7,Burdur,37.1427,29.526,2012-04-01
17891,Gölhi̇sar,2012,5,14.1,Burdur,37.1427,29.526,2012-05-01
17891,Gölhi̇sar,2012,6,20.9,Burdur,37.1427,29.526,2012-06-01
17891,Gölhi̇sar,2012,7,23.9,Burdur,37.1427,29.526,2012-07-01
17891,Gölhi̇sar,2012,8,21.5,Burdur,37.1427,29.526,2012-08-01
17891,Gölhi̇sar,2012,9,18.9,Burdur,37.1427,29.526,2012-09-01
17891,Gölhi̇sar,2012,10,13.6,Burdur,37.1427,29.526,2012-10-01
17891,Gölhi̇sar,2012,11,8.7,Burdur,37.1427,29.526,2012-11-01
17891,Gölhi̇sar,2012,12,4.4,Burdur,37.1427,29.526,2012-12-01
17891,Gölhi̇sar,2013,1,2.8,Burdur,37.1427,29.526,2013-01-01
17891,Gölhi̇sar,2013,2,4.3,Burdur,37.1427,29.526,2013-02-01
17891,Gölhi̇sar,2013,3,7.7,Burdur,37.1427,29.526,2013-03-01
17891,Gölhi̇sar,2013,4,11.3,Burdur,37.1427,29.526,2013-04-01
17891,Gölhi̇sar,2013,5,16.6,Burdur,37.1427,29.526,2013-05-01
17891,Gölhi̇sar,2013,6,20.0,Burdur,37.1427,29.526,2013-06-01
17891,Gölhi̇sar,2013,7,22.1,Burdur,37.1427,29.526,2013-07-01
17891,Gölhi̇sar,2013,8,21.9,Burdur,37.1427,29.526,2013-08-01
17891,Gölhi̇sar,2013,9,17.3,Burdur,37.1427,29.526,2013-09-01
17891,Gölhi̇sar,2013,10,10.2,Burdur,37.1427,29.526,2013-10-01
17891,Gölhi̇sar,2013,11,8.2,Burdur,37.1427,29.526,2013-11-01
17891,Gölhi̇sar,2013,12,1.0,Burdur,37.1427,29.526,2013-12-01
17891,Gölhi̇sar,2014,1,4.0,Burdur,37.1427,29.526,2014-01-01
17891,Gölhi̇sar,2014,2,4.9,Burdur,37.1427,29.526,2014-02-01
17891,Gölhi̇sar,2014,3,7.0,Burdur,37.1427,29.526,2014-03-01
17891,Gölhi̇sar,2014,4,10.9,Burdur,37.1427,29.526,2014-04-01
17891,Gölhi̇sar,2014,5,14.6,Burdur,37.1427,29.526,2014-05-01
17891,Gölhi̇sar,2014,6,18.4,Burdur,37.1427,29.526,2014-06-01
17891,Gölhi̇sar,2014,7,22.9,Burdur,37.1427,29.526,2014-07-01
17891,Gölhi̇sar,2014,8,23.3,Burdur,37.1427,29.526,2014-08-01
17891,Gölhi̇sar,2014,9,17.8,Burdur,37.1427,29.526,2014-09-01
17891,Gölhi̇sar,2014,10,12.3,Burdur,37.1427,29.526,2014-10-01
17891,Gölhi̇sar,2014,11,6.7,Burdur,37.1427,29.526,2014-11-01
17891,Gölhi̇sar,2014,12,5.6,Burdur,37.1427,29.526,2014-12-01
17891,Gölhi̇sar,2015,1,1.9,Burdur,37.1427,29.526,2015-01-01
17891,Gölhi̇sar,2015,2,3.1,Burdur,37.1427,29.526,2015-02-01
17891,Gölhi̇sar,2015,3,6.6,Burdur,37.1427,29.526,2015-03-01
17891,Gölhi̇sar,2015,4,8.9,Burdur,37.1427,29.526,2015-04-01
17891,Gölhi̇sar,2015,5,14.2,Burdur,37.1427,29.526,2015-05-01
17891,Gölhi̇sar,2015,6,17.3,Burdur,37.1427,29.526,2015-06-01
17891,Gölhi̇sar,2015,7,22.4,Burdur,37.1427,29.526,2015-07-01
17891,Gölhi̇sar,2015,8,22.7,Burdur,37.1427,29.526,2015-08-01
17891,Gölhi̇sar,2015,9,19.9,Burdur,37.1427,29.526,2015-09-01
17891,Gölhi̇sar,2015,10,13.8,Burdur,37.1427,29.526,2015-10-01
17891,Gölhi̇sar,2015,11,7.7,Burdur,37.1427,29.526,2015-11-01
17891,Gölhi̇sar,2015,12,1.6,Burdur,37.1427,29.526,2015-12-01
17891,Gölhi̇sar,2016,1,1.3,Burdur,37.1427,29.526,2016-01-01
17891,Gölhi̇sar,2016,2,6.9,Burdur,37.1427,29.526,2016-02-01
17891,Gölhi̇sar,2016,3,7.5,Burdur,37.1427,29.526,2016-03-01
17891,Gölhi̇sar,2016,4,13.8,Burdur,37.1427,29.526,2016-04-01
17891,Gölhi̇sar,2016,5,14.4,Burdur,37.1427,29.526,2016-05-01
17891,Gölhi̇sar,2016,6,20.6,Burdur,37.1427,29.526,2016-06-01
17891,Gölhi̇sar,2016,7,23.5,Burdur,37.1427,29.526,2016-07-01
17891,Gölhi̇sar,2016,8,23.2,Burdur,37.1427,29.526,2016-08-01
17891,Gölhi̇sar,2016,9,17.2,Burdur,37.1427,29.526,2016-09-01
17891,Gölhi̇sar,2016,10,13.8,Burdur,37.1427,29.526,2016-10-01
17891,Gölhi̇sar,2016,11,6.4,Burdur,37.1427,29.526,2016-11-01
17891,Gölhi̇sar,2016,12,-0.3,Burdur,37.1427,29.526,2016-12-01
17891,Gölhi̇sar,2017,1,-1.0,Burdur,37.1427,29.526,2017-01-01
17891,Gölhi̇sar,2017,2,3.1,Burdur,37.1427,29.526,2017-02-01
17891,Gölhi̇sar,2017,3,7.0,Burdur,37.1427,29.526,2017-03-01
17891,Gölhi̇sar,2017,4,10.6,Burdur,37.1427,29.526,2017-04-01
17891,Gölhi̇sar,2017,5,15.0,Burdur,37.1427,29.526,2017-05-01
17891,Gölhi̇sar,2017,6,19.4,Burdur,37.1427,29.526,2017-06-01
17891,Gölhi̇sar,2017,7,23.8,Burdur,37.1427,29.526,2017-07-01
17891,Gölhi̇sar,2017,8,22.0,Burdur,37.1427,29.526,2017-08-01
17891,Gölhi̇sar,2017,9,19.5,Burdur,37.1427,29.526,2017-09-01
17891,Gölhi̇sar,2017,10,12.3,Burdur,37.1427,29.526,2017-10-01
17891,Gölhi̇sar,2017,11,5.9,Burdur,37.1427,29.526,2017-11-01
17891,Gölhi̇sar,2017,12,4.1,Burdur,37.1427,29.526,2017-12-01
17891,Gölhi̇sar,2018,1,2.7,Burdur,37.1427,29.526,2018-01-01
17891,Gölhi̇sar,2018,2,6.0,Burdur,37.1427,29.526,2018-02-01
17891,Gölhi̇sar,2018,3,8.9,Burdur,37.1427,29.526,2018-03-01
17891,Gölhi̇sar,2018,4,13.3,Burdur,37.1427,29.526,2018-04-01
17891,Gölhi̇sar,2018,5,15.9,Burdur,37.1427,29.526,2018-05-01
17891,Gölhi̇sar,2018,6,19.4,Burdur,37.1427,29.526,2018-06-01
17891,Gölhi̇sar,2018,7,23.3,Burdur,37.1427,29.526,2018-07-01
17891,Gölhi̇sar,2018,8,22.5,Burdur,37.1427,29.526,2018-08-01
17891,Gölhi̇sar,2018,9,19.1,Burdur,37.1427,29.526,2018-09-01
17891,Gölhi̇sar,2018,10,12.7,Burdur,37.1427,29.526,2018-10-01
17891,Gölhi̇sar,2018,11,7.9,Burdur,37.1427,29.526,2018-11-01
17891,Gölhi̇sar,2018,12,3.3,Burdur,37.1427,29.526,2018-12-01
17891,Gölhi̇sar,2019,1,2.3,Burdur,37.1427,29.526,2019-01-01
17891,Gölhi̇sar,2019,2,4.5,Burdur,37.1427,29.526,2019-02-01
17891,Gölhi̇sar,2019,3,6.9,Burdur,37.1427,29.526,2019-03-01
17891,Gölhi̇sar,2019,4,9.9,Burdur,37.1427,29.526,2019-04-01
17891,Gölhi̇sar,2019,5,16.1,Burdur,37.1427,29.526,2019-05-01
17891,Gölhi̇sar,2019,6,19.5,Burdur,37.1427,29.526,2019-06-01
17891,Gölhi̇sar,2019,7,22.0,Burdur,37.1427,29.526,2019-07-01
17891,Gölhi̇sar,2019,8,22.9,Burdur,37.1427,29.526,2019-08-01
17891,Gölhi̇sar,2019,9,18.7,Burdur,37.1427,29.526,2019-09-01
17891,Gölhi̇sar,2019,10,14.3,Burdur,37.1427,29.526,2019-10-01
17891,Gölhi̇sar,2019,11,8.7,Burdur,37.1427,29.526,2019-11-01
17891,Gölhi̇sar,2019,12,3.9,Burdur,37.1427,29.526,2019-12-01
17891,Gölhi̇sar,2020,1,1.5,Burdur,37.1427,29.526,2020-01-01
17891,Gölhi̇sar,2020,2,3.6,Burdur,37.1427,29.526,2020-02-01
17891,Gölhi̇sar,2020,3,7.2,Burdur,37.1427,29.526,2020-03-01
17891,Gölhi̇sar,2020,4,11.3,Burdur,37.1427,29.526,2020-04-01
17891,Gölhi̇sar,2020,5,15.4,Burdur,37.1427,29.526,2020-05-01
17891,Gölhi̇sar,2020,6,18.6,Burdur,37.1427,29.526,2020-06-01
17891,Gölhi̇sar,2020,7,24.4,Burdur,37.1427,29.526,2020-07-01
17891,Gölhi̇sar,2020,8,22.8,Burdur,37.1427,29.526,2020-08-01
17891,Gölhi̇sar,2020,9,20.9,Burdur,37.1427,29.526,2020-09-01
17891,Gölhi̇sar,2020,10,14.8,Burdur,37.1427,29.526,2020-10-01
17891,Gölhi̇sar,2020,11,6.5,Burdur,37.1427,29.526,2020-11-01
17891,Gölhi̇sar,2020,12,3.3,Burdur,37.1427,29.526,2020-12-01
17891,Gölhi̇sar,2021,1,3.5,Burdur,37.1427,29.526,2021-01-01
17891,Gölhi̇sar,2021,2,4.4,Burdur,37.1427,29.526,2021-02-01
17891,Gölhi̇sar,2021,3,4.9,Burdur,37.1427,29.526,2021-03-01
17891,Gölhi̇sar,2021,4,11.3,Burdur,37.1427,29.526,2021-04-01
17891,Gölhi̇sar,2021,5,17.8,Burdur,37.1427,29.526,2021-05-01
17891,Gölhi̇sar,2021,6,18.3,Burdur,37.1427,29.526,2021-06-01
17891,Gölhi̇sar,2021,7,24.0,Burdur,37.1427,29.526,2021-07-01
17891,Gölhi̇sar,2021,8,24.0,Burdur,37.1427,29.526,2021-08-01
17891,Gölhi̇sar,2021,9,17.9,Burdur,37.1427,29.526,2021-09-01
17891,Gölhi̇sar,2021,10,12.5,Burdur,37.1427,29.526,2021-10-01
17891,Gölhi̇sar,2021,11,9.4,Burdur,37.1427,29.526,2021-11-01
17891,Gölhi̇sar,2021,12,3.6,Burdur,37.1427,29.526,2021-12-01
17891,Gölhi̇sar,2022,1,-0.5,Burdur,37.1427,29.526,2022-01-01
17891,Gölhi̇sar,2022,2,3.5,Burdur,37.1427,29.526,2022-02-01
17891,Gölhi̇sar,2022,3,1.2,Burdur,37.1427,29.526,2022-03-01
17891,Gölhi̇sar,2022,4,12.7,Burdur,37.1427,29.526,2022-04-01
17891,Gölhi̇sar,2022,5,14.8,Burdur,37.1427,29.526,2022-05-01
17891,Gölhi̇sar,2022,6,19.3,Burdur,37.1427,29.526,2022-06-01
17891,Gölhi̇sar,2022,7,23.0,Burdur,37.1427,29.526,2022-07-01
17891,Gölhi̇sar,2022,8,22.8,Burdur,37.1427,29.526,2022-08-01
17891,Gölhi̇sar,2022,9,19.1,Burdur,37.1427,29.526,2022-09-01
17891,Gölhi̇sar,2022,10,13.2,Burdur,37.1427,29.526,2022-10-01
17891,Gölhi̇sar,2022,11,7.7,Burdur,37.1427,29.526,2022-11-01
17891,Gölhi̇sar,2022,12,5.1,Burdur,37.1427,29.526,2022-12-01
17891,Gölhi̇sar,2023,1,3.1,Burdur,37.1427,29.526,2023-01-01
17891,Gölhi̇sar,2023,2,0.3,Burdur,37.1427,29.526,2023-02-01
17891,Gölhi̇sar,2023,3,7.0,Burdur,37.1427,29.526,2023-03-01
17891,Gölhi̇sar,2023,4,8.9,Burdur,37.1427,29.526,2023-04-01
17891,Gölhi̇sar,2023,5,13.1,Burdur,37.1427,29.526,2023-05-01
17891,Gölhi̇sar,2023,6,17.7,Burdur,37.1427,29.526,2023-06-01
17891,Gölhi̇sar,2023,7,23.1,Burdur,37.1427,29.526,2023-07-01
17891,Gölhi̇sar,2023,8,24.6,Burdur,37.1427,29.526,2023-08-01
17891,Gölhi̇sar,2023,9,18.6,Burdur,37.1427,29.526,2023-09-01
17891,Gölhi̇sar,2023,10,14.2,Burdur,37.1427,29.526,2023-10-01
17891,Gölhi̇sar,2023,11,9.1,Burdur,37.1427,29.526,2023-11-01
17891,Gölhi̇sar,2023,12,4.9,Burdur,37.1427,29.526,2023-12-01
17891,Gölhi̇sar,2024,1,4.0,Burdur,37.1427,29.526,2024-01-01
17891,Gölhi̇sar,2024,2,5.0,Burdur,37.1427,29.526,2024-02-01
17891,Gölhi̇sar,2024,3,7.0,Burdur,37.1427,29.526,2024-03-01
17891,Gölhi̇sar,2024,4,13.8,Burdur,37.1427,29.526,2024-04-01
17891,Gölhi̇sar,2024,5,15.0,Burdur,37.1427,29.526,2024-05-01
17891,Gölhi̇sar,2024,6,23.9,Burdur,37.1427,29.526,2024-06-01
17891,Gölhi̇sar,2024,7,25.4,Burdur,37.1427,29.526,2024-07-01
17891,Gölhi̇sar,2024,8,24.7,Burdur,37.1427,29.526,2024-08-01
17891,Gölhi̇sar,2024,9,20.4,Burdur,37.1427,29.526,2024-09-01
17891,Gölhi̇sar,2024,10,14.7,Burdur,37.1427,29.526,2024-10-01
17891,Gölhi̇sar,2024,11,6.7,Burdur,37.1427,29.526,2024-11-01
17891,Gölhi̇sar,2024,12,4.8,Burdur,37.1427,29.526,2024-12-01
17891,Gölhi̇sar,2025,1,4.4,Burdur,37.1427,29.526,2025-01-01
17891,Gölhi̇sar,2025,2,4.5,Burdur,37.1427,29.526,2025-02-01
17892,Tefenni,1963,9,18.8,Burdur,37.3161,29.7792,1963-09-01
17892,Tefenni,1963,10,13.3,Burdur,37.3161,29.7792,1963-10-01
17892,Tefenni,1963,11,8.1,Burdur,37.3161,29.7792,1963-11-01
17892,Tefenni,1963,12,3.7,Burdur,37.3161,29.7792,1963-12-01
17892,Tefenni,1964,1,-2.8,Burdur,37.3161,29.7792,1964-01-01
17892,Tefenni,1964,2,1.5,Burdur,37.3161,29.7792,1964-02-01
17892,Tefenni,1964,3,6.8,Burdur,37.3161,29.7792,1964-03-01
17892,Tefenni,1964,4,9.7,Burdur,37.3161,29.7792,1964-04-01
17892,Tefenni,1964,5,13.0,Burdur,37.3161,29.7792,1964-05-01
17892,Tefenni,1964,6,18.5,Burdur,37.3161,29.7792,1964-06-01
17892,Tefenni,1964,7,22.7,Burdur,37.3161,29.7792,1964-07-01
17892,Tefenni,1964,8,21.9,Burdur,37.3161,29.7792,1964-08-01
17892,Tefenni,1964,9,17.1,Burdur,37.3161,29.7792,1964-09-01
17892,Tefenni,1964,10,13.6,Burdur,37.3161,29.7792,1964-10-01
17892,Tefenni,1964,11,7.2,Burdur,37.3161,29.7792,1964-11-01
17892,Tefenni,1964,12,4.0,Burdur,37.3161,29.7792,1964-12-01
17892,Tefenni,1965,1,1.0,Burdur,37.3161,29.7792,1965-01-01
17892,Tefenni,1965,2,0.9,Burdur,37.3161,29.7792,1965-02-01
17892,Tefenni,1965,3,5.5,Burdur,37.3161,29.7792,1965-03-01
17892,Tefenni,1965,4,9.5,Burdur,37.3161,29.7792,1965-04-01
17892,Tefenni,1965,5,13.3,Burdur,37.3161,29.7792,1965-05-01
17892,Tefenni,1965,6,19.6,Burdur,37.3161,29.7792,1965-06-01
17892,Tefenni,1965,7,21.9,Burdur,37.3161,29.7792,1965-07-01
17892,Tefenni,1965,8,22.1,Burdur,37.3161,29.7792,1965-08-01
17892,Tefenni,1965,9,19.2,Burdur,37.3161,29.7792,1965-09-01
17892,Tefenni,1965,10,9.7,Burdur,37.3161,29.7792,1965-10-01
17892,Tefenni,1965,11,6.6,Burdur,37.3161,29.7792,1965-11-01
17892,Tefenni,1965,12,3.4,Burdur,37.3161,29.7792,1965-12-01
17892,Tefenni,1966,1,2.2,Burdur,37.3161,29.7792,1966-01-01
17892,Tefenni,1966,2,5.5,Burdur,37.3161,29.7792,1966-02-01
17892,Tefenni,1966,3,5.5,Burdur,37.3161,29.7792,1966-03-01
17892,Tefenni,1966,4,10.9,Burdur,37.3161,29.7792,1966-04-01
17892,Tefenni,1966,5,13.4,Burdur,37.3161,29.7792,1966-05-01
17892,Tefenni,1966,6,18.9,Burdur,37.3161,29.7792,1966-06-01
17892,Tefenni,1966,7,22.4,Burdur,37.3161,29.7792,1966-07-01
17892,Tefenni,1966,8,23.7,Burdur,37.3161,29.7792,1966-08-01
17892,Tefenni,1966,9,17.1,Burdur,37.3161,29.7792,1966-09-01
17892,Tefenni,1966,10,14.6,Burdur,37.3161,29.7792,1966-10-01
17892,Tefenni,1966,11,10.3,Burdur,37.3161,29.7792,1966-11-01
17892,Tefenni,1966,12,3.1,Burdur,37.3161,29.7792,1966-12-01
17892,Tefenni,1967,1,1.0,Burdur,37.3161,29.7792,1967-01-01
17892,Tefenni,1967,2,0.2,Burdur,37.3161,29.7792,1967-02-01
17892,Tefenni,1967,3,4.3,Burdur,37.3161,29.7792,1967-03-01
17892,Tefenni,1967,4,9.5,Burdur,37.3161,29.7792,1967-04-01
17892,Tefenni,1967,5,13.4,Burdur,37.3161,29.7792,1967-05-01
17892,Tefenni,1967,6,17.5,Burdur,37.3161,29.7792,1967-06-01
17892,Tefenni,1967,7,21.2,Burdur,37.3161,29.7792,1967-07-01
17892,Tefenni,1967,8,22.8,Burdur,37.3161,29.7792,1967-08-01
17892,Tefenni,1967,9,17.3,Burdur,37.3161,29.7792,1967-09-01
17892,Tefenni,1967,10,12.1,Burdur,37.3161,29.7792,1967-10-01
17892,Tefenni,1967,11,5.5,Burdur,37.3161,29.7792,1967-11-01
17892,Tefenni,1967,12,4.2,Burdur,37.3161,29.7792,1967-12-01
17892,Tefenni,1968,1,-0.4,Burdur,37.3161,29.7792,1968-01-01
17892,Tefenni,1968,2,2.7,Burdur,37.3161,29.7792,1968-02-01
17892,Tefenni,1968,3,4.6,Burdur,37.3161,29.7792,1968-03-01
17892,Tefenni,1968,4,12.7,Burdur,37.3161,29.7792,1968-04-01
17892,Tefenni,1968,5,17.4,Burdur,37.3161,29.7792,1968-05-01
17892,Tefenni,1968,6,18.6,Burdur,37.3161,29.7792,1968-06-01
17892,Tefenni,1968,7,23.5,Burdur,37.3161,29.7792,1968-07-01
17892,Tefenni,1968,8,21.2,Burdur,37.3161,29.7792,1968-08-01
17892,Tefenni,1968,9,17.2,Burdur,37.3161,29.7792,1968-09-01
17892,Tefenni,1968,10,11.8,Burdur,37.3161,29.7792,1968-10-01
17892,Tefenni,1968,11,7.8,Burdur,37.3161,29.7792,1968-11-01
17892,Tefenni,1968,12,4.3,Burdur,37.3161,29.7792,1968-12-01
17892,Tefenni,1969,1,0.5,Burdur,37.3161,29.7792,1969-01-01
17892,Tefenni,1969,2,3.7,Burdur,37.3161,29.7792,1969-02-01
17892,Tefenni,1969,3,6.5,Burdur,37.3161,29.7792,1969-03-01
17892,Tefenni,1969,4,6.6,Burdur,37.3161,29.7792,1969-04-01
17892,Tefenni,1969,5,15.7,Burdur,37.3161,29.7792,1969-05-01
17892,Tefenni,1969,6,20.3,Burdur,37.3161,29.7792,1969-06-01
17892,Tefenni,1969,7,20.9,Burdur,37.3161,29.7792,1969-07-01
17892,Tefenni,1969,8,23.0,Burdur,37.3161,29.7792,1969-08-01
17892,Tefenni,1969,9,19.6,Burdur,37.3161,29.7792,1969-09-01
17892,Tefenni,1969,10,12.4,Burdur,37.3161,29.7792,1969-10-01
17892,Tefenni,1969,11,7.6,Burdur,37.3161,29.7792,1969-11-01
17892,Tefenni,1969,12,4.6,Burdur,37.3161,29.7792,1969-12-01
17892,Tefenni,1970,1,3.7,Burdur,37.3161,29.7792,1970-01-01
17892,Tefenni,1970,2,4.5,Burdur,37.3161,29.7792,1970-02-01
17892,Tefenni,1970,3,7.5,Burdur,37.3161,29.7792,1970-03-01
17892,Tefenni,1970,4,11.7,Burdur,37.3161,29.7792,1970-04-01
17892,Tefenni,1970,5,13.6,Burdur,37.3161,29.7792,1970-05-01
17892,Tefenni,1970,6,19.5,Burdur,37.3161,29.7792,1970-06-01
17892,Tefenni,1970,7,22.9,Burdur,37.3161,29.7792,1970-07-01
17892,Tefenni,1970,8,22.5,Burdur,37.3161,29.7792,1970-08-01
17892,Tefenni,1970,9,18.2,Burdur,37.3161,29.7792,1970-09-01
17892,Tefenni,1970,10,10.9,Burdur,37.3161,29.7792,1970-10-01
17892,Tefenni,1970,11,7.9,Burdur,37.3161,29.7792,1970-11-01
17892,Tefenni,1970,12,1.3,Burdur,37.3161,29.7792,1970-12-01
17892,Tefenni,1971,1,4.9,Burdur,37.3161,29.7792,1971-01-01
17892,Tefenni,1971,2,2.1,Burdur,37.3161,29.7792,1971-02-01
17892,Tefenni,1971,3,5.4,Burdur,37.3161,29.7792,1971-03-01
17892,Tefenni,1971,4,8.7,Burdur,37.3161,29.7792,1971-04-01
17892,Tefenni,1971,5,14.5,Burdur,37.3161,29.7792,1971-05-01
17892,Tefenni,1971,6,19.0,Burdur,37.3161,29.7792,1971-06-01
17892,Tefenni,1971,7,21.8,Burdur,37.3161,29.7792,1971-07-01
17892,Tefenni,1971,8,21.1,Burdur,37.3161,29.7792,1971-08-01
17892,Tefenni,1971,9,18.6,Burdur,37.3161,29.7792,1971-09-01
17892,Tefenni,1971,10,11.2,Burdur,37.3161,29.7792,1971-10-01
17892,Tefenni,1971,11,7.6,Burdur,37.3161,29.7792,1971-11-01
17892,Tefenni,1971,12,0.0,Burdur,37.3161,29.7792,1971-12-01
17892,Tefenni,1972,1,-1.6,Burdur,37.3161,29.7792,1972-01-01
17892,Tefenni,1972,2,0.1,Burdur,37.3161,29.7792,1972-02-01
17892,Tefenni,1972,3,6.3,Burdur,37.3161,29.7792,1972-03-01
17892,Tefenni,1972,4,12.0,Burdur,37.3161,29.7792,1972-04-01
17892,Tefenni,1972,5,14.9,Burdur,37.3161,29.7792,1972-05-01
17892,Tefenni,1972,6,19.1,Burdur,37.3161,29.7792,1972-06-01
17892,Tefenni,1972,7,21.6,Burdur,37.3161,29.7792,1972-07-01
17892,Tefenni,1972,8,21.5,Burdur,37.3161,29.7792,1972-08-01
17892,Tefenni,1972,9,19.2,Burdur,37.3161,29.7792,1972-09-01
17892,Tefenni,1972,10,12.1,Burdur,37.3161,29.7792,1972-10-01
17892,Tefenni,1972,11,6.1,Burdur,37.3161,29.7792,1972-11-01
17892,Tefenni,1972,12,0.6,Burdur,37.3161,29.7792,1972-12-01
17892,Tefenni,1973,1,0.1,Burdur,37.3161,29.7792,1973-01-01
17892,Tefenni,1973,2,3.0,Burdur,37.3161,29.7792,1973-02-01
17892,Tefenni,1973,3,4.4,Burdur,37.3161,29.7792,1973-03-01
17892,Tefenni,1973,4,8.8,Burdur,37.3161,29.7792,1973-04-01
17892,Tefenni,1973,5,16.2,Burdur,37.3161,29.7792,1973-05-01
17892,Tefenni,1973,6,17.9,Burdur,37.3161,29.7792,1973-06-01
17892,Tefenni,1973,7,22.7,Burdur,37.3161,29.7792,1973-07-01
17892,Tefenni,1973,8,22.3,Burdur,37.3161,29.7792,1973-08-01
17892,Tefenni,1973,9,19.6,Burdur,37.3161,29.7792,1973-09-01
17892,Tefenni,1973,10,13.6,Burdur,37.3161,29.7792,1973-10-01
17892,Tefenni,1973,11,4.8,Burdur,37.3161,29.7792,1973-11-01
17892,Tefenni,1973,12,3.6,Burdur,37.3161,29.7792,1973-12-01
17892,Tefenni,1974,1,-4.0,Burdur,37.3161,29.7792,1974-01-01
17892,Tefenni,1974,2,1.4,Burdur,37.3161,29.7792,1974-02-01
17892,Tefenni,1974,3,7.6,Burdur,37.3161,29.7792,1974-03-01
17892,Tefenni,1974,4,8.8,Burdur,37.3161,29.7792,1974-04-01
17892,Tefenni,1974,5,14.1,Burdur,37.3161,29.7792,1974-05-01
17892,Tefenni,1974,6,20.0,Burdur,37.3161,29.7792,1974-06-01
17892,Tefenni,1974,7,22.4,Burdur,37.3161,29.7792,1974-07-01
