Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C
17330,SİLİFKE,1989,8,27.5
17330,SİLİFKE,1989,9,25.7
17330,SİLİFKE,1989,10,20.4
17330,SİLİFKE,1989,11,15.5
17330,SİLİFKE,1989,12,10.7
17330,SİLİFKE,1989,13,19.0
17330,SİLİFKE,1990,1,8.6
17330,SİLİFKE,1990,2,10.4
17330,SİLİFKE,1990,3,14.3
17330,SİLİFKE,1990,4,17.5
17330,SİLİFKE,1990,5,21.6
17330,SİLİFKE,1990,6,25.1
17330,SİLİFKE,1990,7,27.8
17330,SİLİFKE,1990,8,27.7
17330,SİLİFKE,1990,9,25.1
17330,SİLİFKE,1990,10,22.2
17330,SİLİFKE,1990,11,17.3
17330,SİLİFKE,1990,12,12.7
17330,SİLİFKE,1990,13,19.2
17330,SİLİFKE,1991,1,9.6
17330,SİLİFKE,1991,2,9.7
17330,SİLİFKE,1991,3,14.5
17330,SİLİFKE,1991,4,18.3
17330,SİLİFKE,1991,5,20.2
17330,SİLİFKE,1991,6,24.6
17330,SİLİFKE,1991,7,27.0
17330,SİLİFKE,1991,8,27.7
17330,SİLİFKE,1991,9,25.8
17330,SİLİFKE,1991,10,22.3
17330,SİLİFKE,1991,11,16.2
17330,SİLİFKE,1991,12,9.9
17330,SİLİFKE,1991,13,18.9
17330,SİLİFKE,1992,1,7.9
17330,SİLİFKE,1992,2,6.3
17330,SİLİFKE,1992,3,11.9
17330,SİLİFKE,1992,4,16.8
17330,SİLİFKE,1992,5,20.5
17330,SİLİFKE,1992,6,23.9
17330,SİLİFKE,1992,7,26.2
17330,SİLİFKE,1992,8,28.5
17330,SİLİFKE,1992,9,25.6
17330,SİLİFKE,1992,10,21.7
17330,SİLİFKE,1992,11,15.5
17330,SİLİFKE,1992,12,8.6
17330,SİLİFKE,1992,13,17.8
17330,SİLİFKE,1993,1,9.1
17330,SİLİFKE,1993,2,8.9
17330,SİLİFKE,1993,3,12.8
17330,SİLİFKE,1993,4,16.9
17330,SİLİFKE,1993,5,19.7
17330,SİLİFKE,1993,6,25.2
17330,SİLİFKE,1993,7,28.1
17330,SİLİFKE,1993,8,28.6
17330,SİLİFKE,1993,9,25.4
17330,SİLİFKE,1993,10,24.7
17330,SİLİFKE,1993,11,14.5
17330,SİLİFKE,1993,12,13.4
17330,SİLİFKE,1993,13,19.0
17330,SİLİFKE,1994,1,12.5
17330,SİLİFKE,1994,2,11.2
17330,SİLİFKE,1994,3,13.6
17330,SİLİFKE,1994,4,19.1
17330,SİLİFKE,1994,5,22.0
17330,SİLİFKE,1994,6,25.7
17330,SİLİFKE,1994,7,27.5
17330,SİLİFKE,1994,8,28.6
17330,SİLİFKE,1994,9,28.4
