Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C
17370,İSKENDERUN,1994,6,25.3
17370,İSKENDERUN,1994,7,27.0
17370,İSKENDERUN,1994,8,28.1
17370,İSKENDERUN,1994,9,28.4
17370,İSKENDERUN,1994,10,26.0
17370,İSKENDERUN,1994,11,17.0
17370,İSKENDERUN,1994,12,11.1
17370,İSKENDERUN,1994,13,20.6
17370,İSKENDERUN,1995,1,12.5
17370,İSKENDERUN,1995,2,14.1
17370,İSKENDERUN,1995,3,15.5
17370,İSKENDERUN,1995,4,17.4
17370,İSKENDERUN,1995,5,22.1
17370,İSKENDERUN,1995,6,25.9
17370,İSKENDERUN,1995,7,27.5
17370,İSKENDERUN,1995,8,28.3
17370,İSKENDERUN,1995,9,26.3
17370,İSKENDERUN,1995,10,22.4
17370,İSKENDERUN,1995,11,15.2
17370,İSKENDERUN,1995,12,12.9
17370,İSKENDERUN,1995,13,20.1
17370,İSKENDERUN,1996,1,11.9
17370,İSKENDERUN,1996,2,13.5
17370,İSKENDERUN,1996,3,14.0
17370,İSKENDERUN,1996,4,17.0
17370,İSKENDERUN,1996,5,22.9
17370,İSKENDERUN,1996,6,25.7
17370,İSKENDERUN,1996,7,28.1
17370,İSKENDERUN,1996,8,28.6
17370,İSKENDERUN,1996,9,26.2
17370,İSKENDERUN,1996,10,21.5
17370,İSKENDERUN,1996,11,19.0
17370,İSKENDERUN,1996,12,15.5
17370,İSKENDERUN,1996,13,20.4
17370,İSKENDERUN,1997,1,12.9
17370,İSKENDERUN,1997,2,10.8
17370,İSKENDERUN,1997,3,13.0
17370,İSKENDERUN,1997,4,16.3
17370,İSKENDERUN,1997,5,22.1
17370,İSKENDERUN,1997,6,25.4
17370,İSKENDERUN,1997,7,28.1
17370,İSKENDERUN,1997,8,27.2
17370,İSKENDERUN,1997,9,25.3
17370,İSKENDERUN,1997,10,22.3
17370,İSKENDERUN,1997,11,18.6
17370,İSKENDERUN,1997,12,13.9
17370,İSKENDERUN,1997,13,19.7
17370,İSKENDERUN,1998,1,11.5
17370,İSKENDERUN,1998,2,12.6
17370,İSKENDERUN,1998,3,14.1
17370,İSKENDERUN,1998,4,19.2
17370,İSKENDERUN,1998,5,22.0
17370,İSKENDERUN,1998,6,25.3
17370,İSKENDERUN,1998,7,28.1
17370,İSKENDERUN,1998,8,30.1
17370,İSKENDERUN,1998,9,27.5
17370,İSKENDERUN,1998,10,24.1
17370,İSKENDERUN,1998,11,19.7
17370,İSKENDERUN,1998,12,14.7
17370,İSKENDERUN,1998,13,20.8
17370,İSKENDERUN,1999,1,13.9
17370,İSKENDERUN,1999,2,14.0
17370,İSKENDERUN,1999,3,15.7
17370,İSKENDERUN,1999,4,18.1
17370,İSKENDERUN,1999,5,23.1
17370,İSKENDERUN,1999,6,25.7
17370,İSKENDERUN,1999,7,28.5
17370,İSKENDERUN,1999,8,29.1
17370,İSKENDERUN,1999,9,26.9
17370,İSKENDERUN,1999,10,23.6
17370,İSKENDERUN,1999,11,18.0
17370,İSKENDERUN,1999,12,15.4
17370,İSKENDERUN,1999,13,21.1
17370,İSKENDERUN,2000,1,10.3
17370,İSKENDERUN,2000,2,11.8
17370,İSKENDERUN,2000,3,13.6
17370,İSKENDERUN,2000,4,19.2
