Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C
17238,BURDUR,1982,7,21.7
17238,BURDUR,1982,8,23.5
17238,BURDUR,1982,9,20.6
17238,BURDUR,1982,10,14.1
17238,BURDUR,1982,11,6.0
17238,BURDUR,1982,12,3.6
17238,BURDUR,1982,13,12.4
17238,BURDUR,1983,1,-0.6
17238,BURDUR,1983,2,1.1
17238,BURDUR,1983,3,6.0
17238,BURDUR,1983,4,11.7
17238,BURDUR,1983,5,16.4
17238,BURDUR,1983,6,19.0
17238,BURDUR,1983,7,22.6
17238,BURDUR,1983,8,22.1
17238,BURDUR,1983,9,19.5
17238,BURDUR,1983,10,13.0
17238,BURDUR,1983,11,9.0
17238,BURDUR,1983,12,5.1
17238,BURDUR,1983,13,12.1
17238,BURDUR,1984,1,4.1
17238,BURDUR,1984,2,5.7
17238,BURDUR,1984,3,6.6
17238,BURDUR,1984,4,9.1
17238,BURDUR,1984,5,17.1
17238,BURDUR,1984,6,21.0
17238,BURDUR,1984,7,23.2
17238,BURDUR,1984,8,21.3
17238,BURDUR,1984,9,20.5
17238,BURDUR,1984,10,15.4
17238,BURDUR,1984,11,8.2
17238,BURDUR,1984,12,2.1
17238,BURDUR,1984,13,12.9
17238,BURDUR,1985,1,5.0
17238,BURDUR,1985,2,-0.4
17238,BURDUR,1985,3,6.3
17238,BURDUR,1985,4,12.3
17238,BURDUR,1985,5,17.2
17238,BURDUR,1985,6,20.8
17238,BURDUR,1985,7,23.3
17238,BURDUR,1985,8,25.4
17238,BURDUR,1985,9,20.3
17238,BURDUR,1985,10,11.5
17238,BURDUR,1985,11,10.0
17238,BURDUR,1985,12,3.4
17238,BURDUR,1985,13,13.0
17238,BURDUR,1986,1,4.4
17238,BURDUR,1986,2,5.1
17238,BURDUR,1986,3,8.5
17238,BURDUR,1986,4,13.7
17238,BURDUR,1986,5,14.1
17238,BURDUR,1986,6,20.3
17238,BURDUR,1986,7,25.2
17238,BURDUR,1986,8,25.7
17238,BURDUR,1986,9,20.5
17238,BURDUR,1986,10,13.8
17238,BURDUR,1986,11,5.7
17238,BURDUR,1986,12,2.9
17238,BURDUR,1986,13,13.4
17238,BURDUR,1987,1,4.1
17238,BURDUR,1987,2,5.2
17238,BURDUR,1987,3,2.5
17238,BURDUR,1987,4,9.2
17238,BURDUR,1987,5,15.2
17238,BURDUR,1987,6,20.4
17238,BURDUR,1987,7,24.5
17238,BURDUR,1987,8,23.5
17238,BURDUR,1987,9,21.3
17238,BURDUR,1987,10,13.4
17238,BURDUR,1987,11,7.3
17238,BURDUR,1987,12,4.4
17238,BURDUR,1987,13,12.6
17238,BURDUR,1988,1,3.6
17238,BURDUR,1988,2,3.5
17238,BURDUR,1988,3,4.4
17238,BURDUR,1988,4,11.8
17238,BURDUR,1988,5,17.2
17238,BURDUR,1988,6,20.7
17238,BURDUR,1988,7,25.5
17238,BURDUR,1988,8,24.6
17238,BURDUR,1988,9,19.9
17238,BURDUR,1988,10,12.9
17238,BURDUR,1988,11,5.4
17238,BURDUR,1988,12,4.5
17238,BURDUR,1988,13,12.9
17238,BURDUR,1989,1,-0.2
17238,BURDUR,1989,2,2.6
17238,BURDUR,1989,3,8.7
17238,BURDUR,1989,4,16.3
17238,BURDUR,1989,5,16.5
17238,BURDUR,1989,6,20.3
17238,BURDUR,1989,7,24.5
17238,BURDUR,1989,8,24.8
17238,BURDUR,1989,9,19.8
17238,BURDUR,1989,10,12.1
17238,BURDUR,1989,11,8.0
17238,BURDUR,1989,12,2.3
17238,BURDUR,1989,13,13.0
17238,BURDUR,1990,1,0.4
17238,BURDUR,1990,2,3.4
17238,BURDUR,1990,3,8.3
17238,BURDUR,1990,4,11.5
17238,BURDUR,1990,5,15.5
17238,BURDUR,1990,6,20.3
17238,BURDUR,1990,7,25.6
17238,BURDUR,1990,8,23.8
17238,BURDUR,1990,9,19.3
17238,BURDUR,1990,10,14.8
17238,BURDUR,1990,11,10.0
17238,BURDUR,1990,12,5.1
17238,BURDUR,1990,13,13.2
17238,BURDUR,1991,1,1.5
17238,BURDUR,1991,2,2.8
17238,BURDUR,1991,3,9.4
17238,BURDUR,1991,4,11.0
17238,BURDUR,1991,5,14.2
17238,BURDUR,1991,6,21.7
17238,BURDUR,1991,7,23.7
17238,BURDUR,1991,8,23.9
17238,BURDUR,1991,9,19.4
17238,BURDUR,1991,10,14.2
17238,BURDUR,1991,11,7.8
17238,BURDUR,1991,12,1.1
17238,BURDUR,1991,13,12.6
17238,BURDUR,1992,1,-1.4
17238,BURDUR,1992,2,-1.2
17238,BURDUR,1992,3,4.3
17238,BURDUR,1992,4,11.2
17238,BURDUR,1992,5,15.9
17238,BURDUR,1992,6,20.2
17238,BURDUR,1992,7,21.9
17238,BURDUR,1992,8,24.2
17238,BURDUR,1992,9,18.8
17238,BURDUR,1992,10,17.0
17238,BURDUR,1992,11,7.1
17238,BURDUR,1992,12,0.5
17238,BURDUR,1992,13,11.6
17238,BURDUR,1993,1,-1.0
17238,BURDUR,1993,2,1.0
17238,BURDUR,1993,3,6.3
17238,BURDUR,1993,4,11.0
17238,BURDUR,1993,5,14.0
17238,BURDUR,1993,6,20.7
17238,BURDUR,1993,7,24.2
17238,BURDUR,1993,8,24.9
17238,BURDUR,1993,9,20.3
17238,BURDUR,1993,10,16.4
17238,BURDUR,1993,11,6.7
17238,BURDUR,1993,12,5.1
17238,BURDUR,1993,13,12.5
17238,BURDUR,1994,1,4.9
17238,BURDUR,1994,2,3.9
17238,BURDUR,1994,3,6.7
